"migratieachtergrond","perioden","totaal"
"Guadeloupe";"1998";204
"Guadeloupe";"1999";210
"Guadeloupe";"2000";219
"Guadeloupe";"2001";249
"Guadeloupe";"2002";255
"Guadeloupe";"2003";287
"Guadeloupe";"2004";291
"Guadeloupe";"2005";306
"Guadeloupe";"2006";298
"Guadeloupe";"2007";286
"Guadeloupe";"2008";285
"Guadeloupe";"2009";297
"Guadeloupe";"2010";301
"Guadeloupe";"2011";306
"Guadeloupe";"2012";307
"Guadeloupe";"2013";320
"Guadeloupe";"2014";323
"Guadeloupe";"2015";327
"Guadeloupe";"2016";338
"Guadeloupe";"2017";349
"Guatemala";"1997";242
"Guatemala";"1998";265
"Guatemala";"1999";308
"Guatemala";"2000";339
"Guatemala";"2001";399
"Guatemala";"2002";445
"Guatemala";"2003";433
"Guatemala";"2004";439
"Guatemala";"2005";471
"Guatemala";"2006";496
"Guatemala";"2007";516
"Guatemala";"2008";543
"Guatemala";"2009";571
"Guatemala";"2010";604
"Guatemala";"2011";649
"Guatemala";"2012";675
"Guatemala";"2013";733
"Guatemala";"2014";790
"Guatemala";"2015";815
"Guatemala";"2016";859
"Guatemala";"2017";891
"Guyana";"1997";3372
"Guyana";"1998";3465
"Guyana";"1999";3558
"Guyana";"2000";3658
"Guyana";"2001";3731
"Guyana";"2002";3807
"Guyana";"2003";3897
"Guyana";"2004";3959
"Guyana";"2005";4016
"Guyana";"2006";4035
"Guyana";"2007";4042
"Guyana";"2008";4033
"Guyana";"2009";4086
"Guyana";"2010";4109
"Guyana";"2011";4168
"Guyana";"2012";4173
"Guyana";"2013";4204
"Guyana";"2014";4225
"Guyana";"2015";4218
"Guyana";"2016";4225
"Guyana";"2017";4232
"Haïti";"1997";232
"Haïti";"1998";231
"Haïti";"1999";264
"Haïti";"2000";331
"Haïti";"2001";375
"Haïti";"2002";433
"Haïti";"2003";479
"Haïti";"2004";527
"Haïti";"2005";540
"Haïti";"2006";542
"Haïti";"2007";523
"Haïti";"2008";526
"Haïti";"2009";594
"Haïti";"2010";619
"Haïti";"2011";709
"Haïti";"2012";630
"Haïti";"2013";650
"Haïti";"2014";659
"Haïti";"2015";703
"Haïti";"2016";736
"Haïti";"2017";772
"Honduras";"1997";230
"Honduras";"1998";246
"Honduras";"1999";261
"Honduras";"2000";269
"Honduras";"2001";298
"Honduras";"2002";319
"Honduras";"2003";346
"Honduras";"2004";372
"Honduras";"2005";387
"Honduras";"2006";424
"Honduras";"2007";443
"Honduras";"2008";451
"Honduras";"2009";469
"Honduras";"2010";505
"Honduras";"2011";547
"Honduras";"2012";575
"Honduras";"2013";595
"Honduras";"2014";624
"Honduras";"2015";670
"Honduras";"2016";699
"Honduras";"2017";734
"Jamaica";"1997";1045
"Jamaica";"1998";1079
"Jamaica";"1999";1140
"Jamaica";"2000";1187
"Jamaica";"2001";1252
"Jamaica";"2002";1265
"Jamaica";"2003";1316
"Jamaica";"2004";1322
"Jamaica";"2005";1346
"Jamaica";"2006";1330
"Jamaica";"2007";1315
"Jamaica";"2008";1327
"Jamaica";"2009";1337
"Jamaica";"2010";1375
"Jamaica";"2011";1409
"Jamaica";"2012";1448
"Jamaica";"2013";1488
"Jamaica";"2014";1524
"Jamaica";"2015";1551
"Jamaica";"2016";1619
"Jamaica";"2017";1687
"Martinique";"1997";84
"Martinique";"1998";88
"Martinique";"1999";88
"Martinique";"2000";94
"Martinique";"2001";96
"Martinique";"2002";92
"Martinique";"2003";93
"Martinique";"2004";99
"Martinique";"2005";105
"Martinique";"2006";110
"Martinique";"2007";106
"Martinique";"2008";105
"Martinique";"2009";110
"Martinique";"2010";106
"Martinique";"2011";107
"Martinique";"2012";114
"Martinique";"2013";120
"Martinique";"2014";118
"Martinique";"2015";121
"Martinique";"2016";115
"Martinique";"2017";113
"Mexico";"1997";1347
"Mexico";"1998";1470
"Mexico";"1999";1629
"Mexico";"2000";1802
"Mexico";"2001";1994
"Mexico";"2002";2193
"Mexico";"2003";2458
"Mexico";"2004";2700
"Mexico";"2005";2894
"Mexico";"2006";3067
"Mexico";"2007";3232
"Mexico";"2008";3466
"Mexico";"2009";3758
"Mexico";"2010";4054
"Mexico";"2011";4349
"Mexico";"2012";4659
"Mexico";"2013";4964
"Mexico";"2014";5254
"Mexico";"2015";5548
"Mexico";"2016";5985
"Mexico";"2017";6424
"Montserrat";"1997";3
"Montserrat";"1998";2
"Montserrat";"1999";3
"Montserrat";"2000";4
"Montserrat";"2001";5
"Montserrat";"2002";6
"Montserrat";"2003";6
"Montserrat";"2004";6
"Montserrat";"2005";7
"Montserrat";"2006";8
"Montserrat";"2007";9
"Montserrat";"2008";8
"Montserrat";"2009";10
"Montserrat";"2010";10
"Montserrat";"2011";9
"Montserrat";"2012";10
"Montserrat";"2013";9
"Montserrat";"2014";10
"Montserrat";"2015";10
"Montserrat";"2016";9
"Montserrat";"2017";8
"NederlandseAntillen(oud)";"1997";0
"NederlandseAntillen(oud)";"1998";0
"NederlandseAntillen(oud)";"1999";0
"NederlandseAntillen(oud)";"2000";0
"NederlandseAntillen(oud)";"2001";0
"NederlandseAntillen(oud)";"2002";0
"NederlandseAntillen(oud)";"2003";0
"NederlandseAntillen(oud)";"2004";0
"NederlandseAntillen(oud)";"2005";0
"NederlandseAntillen(oud)";"2006";0
"NederlandseAntillen(oud)";"2007";0
"NederlandseAntillen(oud)";"2008";0
"NederlandseAntillen(oud)";"2009";0
"NederlandseAntillen(oud)";"2010";0
"NederlandseAntillen(oud)";"2011";138636
"NederlandseAntillen(oud)";"2012";140816
"NederlandseAntillen(oud)";"2013";141948
"NederlandseAntillen(oud)";"2014";142953
"NederlandseAntillen(oud)";"2015";144565
"NederlandseAntillen(oud)";"2016";146202
"NederlandseAntillen(oud)";"2017";148192
"Nicaragua";"1997";286
"Nicaragua";"1998";289
"Nicaragua";"1999";314
"Nicaragua";"2000";314
"Nicaragua";"2001";325
"Nicaragua";"2002";341
"Nicaragua";"2003";370
"Nicaragua";"2004";401
"Nicaragua";"2005";403
"Nicaragua";"2006";431
"Nicaragua";"2007";455
"Nicaragua";"2008";461
"Nicaragua";"2009";496
"Nicaragua";"2010";535
"Nicaragua";"2011";566
"Nicaragua";"2012";599
"Nicaragua";"2013";633
"Nicaragua";"2014";659
"Nicaragua";"2015";693
"Nicaragua";"2016";728
"Nicaragua";"2017";746
"Panama";"1997";254
"Panama";"1998";259
"Panama";"1999";268
"Panama";"2000";278
"Panama";"2001";296
"Panama";"2002";302
"Panama";"2003";317
"Panama";"2004";331
"Panama";"2005";353
"Panama";"2006";370
"Panama";"2007";393
"Panama";"2008";394
"Panama";"2009";388
"Panama";"2010";393
"Panama";"2011";406
"Panama";"2012";421
"Panama";"2013";437
"Panama";"2014";461
"Panama";"2015";470
"Panama";"2016";478
"Panama";"2017";500
"Paraguay";"1997";225
"Paraguay";"1998";228
"Paraguay";"1999";233
"Paraguay";"2000";238
"Paraguay";"2001";242
"Paraguay";"2002";253
"Paraguay";"2003";259
"Paraguay";"2004";266
"Paraguay";"2005";270
"Paraguay";"2006";265
"Paraguay";"2007";268
"Paraguay";"2008";263
"Paraguay";"2009";274
"Paraguay";"2010";281
"Paraguay";"2011";285
"Paraguay";"2012";297
"Paraguay";"2013";301
"Paraguay";"2014";318
"Paraguay";"2015";328
"Paraguay";"2016";344
"Paraguay";"2017";347
"Peru";"1997";1963
"Peru";"1998";2101
"Peru";"1999";2275
"Peru";"2000";2418
"Peru";"2001";2604
"Peru";"2002";2851
"Peru";"2003";3107
"Peru";"2004";3399
"Peru";"2005";3662
"Peru";"2006";3899
"Peru";"2007";4162
"Peru";"2008";4376
"Peru";"2009";4640
"Peru";"2010";4925
"Peru";"2011";5232
"Peru";"2012";5497
"Peru";"2013";5706
"Peru";"2014";5830
"Peru";"2015";6100
"Peru";"2016";6352
"Peru";"2017";6594
"PuertoRico";"1997";94
"PuertoRico";"1998";97
"PuertoRico";"1999";102
"PuertoRico";"2000";101
"PuertoRico";"2001";108
"PuertoRico";"2002";113
"PuertoRico";"2003";125
"PuertoRico";"2004";130
"PuertoRico";"2005";132
"PuertoRico";"2006";142
"PuertoRico";"2007";150
"PuertoRico";"2008";151
"PuertoRico";"2009";149
"PuertoRico";"2010";153
"PuertoRico";"2011";162
"PuertoRico";"2012";171
"PuertoRico";"2013";186
"PuertoRico";"2014";189
"PuertoRico";"2015";199
"PuertoRico";"2016";210
"PuertoRico";"2017";222
"SaintKittsenNevis";"1997";34
"SaintKittsenNevis";"1998";40
"SaintKittsenNevis";"1999";44
"SaintKittsenNevis";"2000";56
"SaintKittsenNevis";"2001";68
"SaintKittsenNevis";"2002";73
"SaintKittsenNevis";"2003";82
"SaintKittsenNevis";"2004";93
"SaintKittsenNevis";"2005";95
"SaintKittsenNevis";"2006";91
"SaintKittsenNevis";"2007";90
"SaintKittsenNevis";"2008";93
"SaintKittsenNevis";"2009";96
"SaintKittsenNevis";"2010";98
"SaintKittsenNevis";"2011";98
"SaintKittsenNevis";"2012";107
"SaintKittsenNevis";"2013";108
"SaintKittsenNevis";"2014";107
"SaintKittsenNevis";"2015";102
"SaintKittsenNevis";"2016";97
"SaintKittsenNevis";"2017";99
"SaintPierreenMiquelon";"1997";0
"SaintPierreenMiquelon";"1998";0
"SaintPierreenMiquelon";"1999";0
"SaintPierreenMiquelon";"2000";0
"SaintPierreenMiquelon";"2001";0
"SaintPierreenMiquelon";"2002";0
"SaintPierreenMiquelon";"2003";0
"SaintPierreenMiquelon";"2004";0
"SaintPierreenMiquelon";"2005";0
"SaintPierreenMiquelon";"2006";0
"SaintPierreenMiquelon";"2007";0
"SaintPierreenMiquelon";"2008";0
"SaintPierreenMiquelon";"2009";0
"SaintPierreenMiquelon";"2010";0
"SaintPierreenMiquelon";"2011";0
"SaintPierreenMiquelon";"2012";0
"SaintPierreenMiquelon";"2013";0
"SaintPierreenMiquelon";"2014";0
"SaintPierreenMiquelon";"2015";0
"SaintPierreenMiquelon";"2016";0
"SaintPierreenMiquelon";"2017";0
"SintVincentendeGrenadines";"1997";47
"SintVincentendeGrenadines";"1998";48
"SintVincentendeGrenadines";"1999";54
"SintVincentendeGrenadines";"2000";57
"SintVincentendeGrenadines";"2001";59
"SintVincentendeGrenadines";"2002";67
"SintVincentendeGrenadines";"2003";76
"SintVincentendeGrenadines";"2004";76
"SintVincentendeGrenadines";"2005";76
"SintVincentendeGrenadines";"2006";80
"SintVincentendeGrenadines";"2007";81
"SintVincentendeGrenadines";"2008";84
"SintVincentendeGrenadines";"2009";90
"SintVincentendeGrenadines";"2010";91
"SintVincentendeGrenadines";"2011";98
"SintVincentendeGrenadines";"2012";101
"SintVincentendeGrenadines";"2013";101
"SintVincentendeGrenadines";"2014";107
"SintVincentendeGrenadines";"2015";106
"SintVincentendeGrenadines";"2016";107
"SintVincentendeGrenadines";"2017";109
"SintLucia";"1997";29
"SintLucia";"1998";34
"SintLucia";"1999";41
"SintLucia";"2000";50
"SintLucia";"2001";50
"SintLucia";"2002";60
"SintLucia";"2003";62
"SintLucia";"2004";60
"SintLucia";"2005";65
"SintLucia";"2006";69
"SintLucia";"2007";63
"SintLucia";"2008";56
"SintLucia";"2009";56
"SintLucia";"2010";66
"SintLucia";"2011";71
"SintLucia";"2012";68
"SintLucia";"2013";66
"SintLucia";"2014";75
"SintLucia";"2015";84
"SintLucia";"2016";89
"SintLucia";"2017";90
"SintMaarten(Nederlandsdeel)";"1997";0
"SintMaarten(Nederlandsdeel)";"1998";0
"SintMaarten(Nederlandsdeel)";"1999";0
"SintMaarten(Nederlandsdeel)";"2000";0
"SintMaarten(Nederlandsdeel)";"2001";0
"SintMaarten(Nederlandsdeel)";"2002";0
"SintMaarten(Nederlandsdeel)";"2003";0
"SintMaarten(Nederlandsdeel)";"2004";0
"SintMaarten(Nederlandsdeel)";"2005";0
"SintMaarten(Nederlandsdeel)";"2006";0
"SintMaarten(Nederlandsdeel)";"2007";0
"SintMaarten(Nederlandsdeel)";"2008";0
"SintMaarten(Nederlandsdeel)";"2009";0
"SintMaarten(Nederlandsdeel)";"2010";0
"SintMaarten(Nederlandsdeel)";"2011";0
"SintMaarten(Nederlandsdeel)";"2012";0
"SintMaarten(Nederlandsdeel)";"2013";3
"SintMaarten(Nederlandsdeel)";"2014";6
"SintMaarten(Nederlandsdeel)";"2015";13
"SintMaarten(Nederlandsdeel)";"2016";17
"SintMaarten(Nederlandsdeel)";"2017";33
"Suriname";"1997";285524
"Suriname";"1998";290467
"Suriname";"1999";296984
"Suriname";"2000";302514
"Suriname";"2001";308824
"Suriname";"2002";315177
"Suriname";"2003";320658
"Suriname";"2004";325281
"Suriname";"2005";329430
"Suriname";"2006";331890
"Suriname";"2007";333504
"Suriname";"2008";335799
"Suriname";"2009";338678
"Suriname";"2010";342279
"Suriname";"2011";344734
"Suriname";"2012";346797
"Suriname";"2013";347631
"Suriname";"2014";348291
"Suriname";"2015";348662
"Suriname";"2016";349022
"Suriname";"2017";349978
"TrinidadenTobago";"1997";650
"TrinidadenTobago";"1998";695
"TrinidadenTobago";"1999";732
"TrinidadenTobago";"2000";742
"TrinidadenTobago";"2001";785
"TrinidadenTobago";"2002";805
"TrinidadenTobago";"2003";840
"TrinidadenTobago";"2004";857
"TrinidadenTobago";"2005";868
"TrinidadenTobago";"2006";889
"TrinidadenTobago";"2007";889
"TrinidadenTobago";"2008";881
"TrinidadenTobago";"2009";896
"TrinidadenTobago";"2010";921
"TrinidadenTobago";"2011";922
"TrinidadenTobago";"2012";933
"TrinidadenTobago";"2013";946
"TrinidadenTobago";"2014";946
"TrinidadenTobago";"2015";975
"TrinidadenTobago";"2016";994
"TrinidadenTobago";"2017";1029
"Turks-enCaicoseilanden";"1997";1
"Turks-enCaicoseilanden";"1998";1
"Turks-enCaicoseilanden";"1999";0
"Turks-enCaicoseilanden";"2000";0
"Turks-enCaicoseilanden";"2001";0
"Turks-enCaicoseilanden";"2002";0
"Turks-enCaicoseilanden";"2003";1
"Turks-enCaicoseilanden";"2004";1
"Turks-enCaicoseilanden";"2005";1
"Turks-enCaicoseilanden";"2006";1
"Turks-enCaicoseilanden";"2007";1
"Turks-enCaicoseilanden";"2008";3
"Turks-enCaicoseilanden";"2009";3
"Turks-enCaicoseilanden";"2010";2
"Turks-enCaicoseilanden";"2011";2
"Turks-enCaicoseilanden";"2012";2
"Turks-enCaicoseilanden";"2013";2
"Turks-enCaicoseilanden";"2014";2
"Turks-enCaicoseilanden";"2015";1
"Turks-enCaicoseilanden";"2016";2
"Turks-enCaicoseilanden";"2017";1
"Uruguay";"1997";819
"Uruguay";"1998";842
"Uruguay";"1999";866
"Uruguay";"2000";886
"Uruguay";"2001";902
"Uruguay";"2002";934
"Uruguay";"2003";962
"Uruguay";"2004";987
"Uruguay";"2005";997
"Uruguay";"2006";1011
"Uruguay";"2007";1027
"Uruguay";"2008";1050
"Uruguay";"2009";1078
"Uruguay";"2010";1069
"Uruguay";"2011";1049
"Uruguay";"2012";1078
"Uruguay";"2013";1092
"Uruguay";"2014";1117
"Uruguay";"2015";1135
"Uruguay";"2016";1148
"Uruguay";"2017";1169
"Venezuela";"1997";2384
"Venezuela";"1998";2565
"Venezuela";"1999";2729
"Venezuela";"2000";2948
"Venezuela";"2001";3181
"Venezuela";"2002";3480
"Venezuela";"2003";3717
"Venezuela";"2004";3952
"Venezuela";"2005";4090
"Venezuela";"2006";4216
"Venezuela";"2007";4316
"Venezuela";"2008";4450
"Venezuela";"2009";4682
"Venezuela";"2010";4936
"Venezuela";"2011";5145
"Venezuela";"2012";5315
"Venezuela";"2013";5556
"Venezuela";"2014";5721
"Venezuela";"2015";6002
"Venezuela";"2016";6269
"Venezuela";"2017";6530
"Verenigde Staten van Amerika";"1997";23506
"Verenigde Staten van Amerika";"1998";24479
"Verenigde Staten van Amerika";"1999";25666
"Verenigde Staten van Amerika";"2000";26808
"Verenigde Staten van Amerika";"2001";28080
"Verenigde Staten van Amerika";"2002";29093
"Verenigde Staten van Amerika";"2003";29859
"Verenigde Staten van Amerika";"2004";30161
"Verenigde Staten van Amerika";"2005";30482
"Verenigde Staten van Amerika";"2006";30726
"Verenigde Staten van Amerika";"2007";31154
"Verenigde Staten van Amerika";"2008";31478
"Verenigde Staten van Amerika";"2009";32423
"Verenigde Staten van Amerika";"2010";32915
"Verenigde Staten van Amerika";"2011";33749
"Verenigde Staten van Amerika";"2012";34588
"Verenigde Staten van Amerika";"2013";35357
"Verenigde Staten van Amerika";"2014";35736
"Verenigde Staten van Amerika";"2015";36944
"Verenigde Staten van Amerika";"2016";38494
"Verenigde Staten van Amerika";"2017";40022